time,open,high,low,close,ADX
2019-02-06T14:30:00Z,56.9785,57.35,55.6385,55.7615,13.669967453450878
2019-02-07T14:30:00Z,55.208,55.242,54.3,54.9355,13.184660319008984
2019-02-08T14:30:00Z,54.35,54.9455,54.3275,54.753,12.734017979884369
2019-02-11T14:30:00Z,54.8475,55.29725,54.643,54.7505,12.598674305252535
2019-02-12T14:30:00Z,55.34,56.26475,55.2925,56.0685,13.186016733521036
2019-02-13T14:30:00Z,56.2495,56.7365,55.925,56.008,14.045435583325613
2019-02-14T14:30:00Z,55.9025,56.4115,55.52225,56.0835,14.409043121291873
2019-02-15T14:30:00Z,56.504,56.5835,55.5325,55.6825,14.87288647258967
2019-02-19T14:30:00Z,55.5,56.0945,55.5,55.928,15.265370294139688
2019-02-20T14:30:00Z,55.9995,56.1705,55.264,55.69,15.342154470484104
2019-02-21T14:30:00Z,55.542,55.597,54.626,54.8485,14.675834252666355
2019-02-22T14:30:00Z,55.045,55.562,54.78,55.5185,14.057108336121301
2019-02-25T14:30:00Z,55.8,55.927,55.3635,55.47,13.855961312819879
2019-02-26T14:30:00Z,55.2875,55.9755,54.996,55.7565,13.217249191471284
2019-02-27T14:30:00Z,55.3475,55.899,55.05,55.8025,12.624159364504731
2019-02-28T14:30:00Z,55.565,56.3825,55.5505,55.996,12.615796231877487
2019-03-01T14:30:00Z,56.245,57.1485,56.2375,57.0495,13.357392542324368
2019-03-04T14:30:00Z,57.3495,57.91402,56.5345,57.39,14.67468242904881
2019-03-05T14:30:00Z,57.503,58.4805,57.30975,58.1015,16.304565913512153
2019-03-06T14:30:00Z,58.1245,58.37829,57.7745,57.893,17.81802914908526
2019-03-07T14:30:00Z,57.786,57.83775,56.7455,57.165,17.75449019139981
2019-03-08T14:30:00Z,56.3365,57.354,56.165,57.116,16.999776130683056
2019-03-11T13:30:00Z,57.2225,58.8095,57.2225,58.788,17.516271442144234
2019-03-12T13:30:00Z,58.913,60,58.913,59.66,18.749370610002863
2019-03-13T13:30:00Z,60.03225,60.0465,59.597,59.666,19.921514614441595
2019-03-14T13:30:00Z,59.7255,59.894,59.224,59.2775,20.54762166109857
2019-03-15T13:30:00Z,59.669,59.8285,59.1305,59.223,21.01169725453966
2019-03-18T13:30:00Z,59.165,59.5,58.871055,59.213,21.10926052061579
2019-03-19T13:30:00Z,59.4405,60,59.2935,59.9425,21.59263422528828
2019-03-20T13:30:00Z,59.8675,61.357,59.8085,61.1985,22.925183530015563
2019-03-21T13:30:00Z,60.8,61.5895,60.6575,61.577,24.293491332078908
2019-03-22T13:30:00Z,61.316,61.5,60.14125,60.275,24.870418122771685
2019-03-25T13:30:00Z,59.8465,60.319875,59.352,59.65,24.449782660168786
2019-03-26T13:30:00Z,59.9265,60.1415,58.836,59.231,23.494191029491095
2019-03-27T13:30:00Z,59.275,59.37795,57.9685,58.651,21.877562072895547
2019-03-28T13:30:00Z,58.577,58.57825,57.97156,58.4245,20.37640661319968
2019-03-29T13:30:00Z,58.745,58.9495,58.144,58.6655,19.224129025801016
2019-04-01T13:30:00Z,59.205,59.833,59.1,59.7215,18.93962751483366
2019-04-02T13:30:00Z,59.766,60.0675,59.2855,60.0245,18.867865423914395
2019-04-03T13:30:00Z,60.374,60.815,60.025,60.296,19.377861626672306
2019-04-04T13:30:00Z,60.297,60.7835,60.2065,60.75,19.851429529233226
2019-04-05T13:30:00Z,60.7495,60.811,60.2515,60.3575,20.3132612994448
2019-04-08T13:30:00Z,60.3945,60.4345,59.993,60.192,20.375844657208013
2019-04-09T13:30:00Z,59.8,60.1145,59.654,59.8625,19.96459777748563
2019-04-10T13:30:00Z,60.034,60.18925,59.82175,60.108,19.660251390178093
2019-04-11T13:30:00Z,60.198,60.398,60.0065,60.231,19.599359453520584
2019-04-12T13:30:00Z,60.5,60.9175,60.4055,60.8935,20.06373804616674
2019-04-15T13:30:00Z,60.9,61.21,60.455505,61.055,20.76758776655419
2019-04-16T13:30:00Z,61.25,61.541,61.006,61.3565,21.717601387211396
2019-04-17T13:30:00Z,61.65,62.028,61.391,61.817,23.003737090696408
2019-04-18T13:30:00Z,61.959,62.1,61.7305,61.8185,24.256016546221268
2019-04-22T13:30:00Z,61.7995,62.4545,61.4155,62.442,25.70206201123968
2019-04-23T13:30:00Z,62.5345,63.45,62.319,63.2275,27.710059089262195
2019-04-24T13:30:00Z,63.206,63.4005,62.75,62.8,29.57462780456882
2019-04-25T13:30:00Z,63.2385,63.370415,62.6015,63.1725,30.99604811156715
2019-04-26T13:30:00Z,63.45,63.6535,63.016,63.609,32.513521539593604
2019-04-29T13:30:00Z,63.7,64.4635,63.314745,64.379,34.41503638314097
2019-04-30T13:30:00Z,59.25,59.6405,58.75,59.424,33.04081867669698
2019-05-01T13:30:00Z,59.4025,59.4025,58.359,58.404,32.01497037193061
2019-05-02T13:30:00Z,58.388,58.709475,57.75009,58.1305,31.43864017169443
2019-05-03T13:30:00Z,58.6825,59.34,58.45,59.27,30.307066758786405
2019-05-06T13:30:00Z,58.313,59.5425,58.313,59.4695,29.068318791609926
2019-05-07T13:30:00Z,59.0235,59.522,58.052,58.705,28.10851056015567
2019-05-08T13:30:00Z,58.6005,59.021215,58.287,58.3135,27.21726005951957
2019-05-09T13:30:00Z,57.9515,58.483,57.5425,58.119,26.94423690960065
2019-05-10T13:30:00Z,58.1795,58.63,57.125,58.2135,26.9787972586684
2019-05-13T13:30:00Z,57.098,57.397,56.1055,56.6015,27.641305262901465
2019-05-14T13:30:00Z,56.8605,57.021,55.9775,56.022,28.330152084290035
2019-05-15T13:30:00Z,55.8935,58.5665,55.833285,58.2105,27.26553027000943
2019-05-16T13:30:00Z,58.2255,59.408,58.142,58.949,25.527665750792245
2019-05-17T13:30:00Z,58.4235,59.0075,58.0005,58.115,24.028136056800705
2019-05-20T13:30:00Z,57.225,57.339835,56.572125,56.9425,23.671315585659965
2019-05-21T13:30:00Z,57.4245,57.635385,56.897,57.4815,23.06167146297879
2019-05-22T13:30:00Z,57.3375,57.926,57.2945,57.571,22.220055860823546
2019-05-23T13:30:00Z,57.025,57.298625,56.4612,57.0385,22.032681202339568
2019-05-24T13:30:00Z,57.368,57.48825,56.583,56.6735,21.6668300013041
2019-05-28T13:30:00Z,56.7,57.579355,56.656,56.7075,21.231185538242574
2019-05-29T13:30:00Z,56.376,56.455,55.411005,55.823,21.69875440979114
2019-05-30T13:30:00Z,55.777,56.1565,55.606,55.8975,22.132925504800518
2019-05-31T13:30:00Z,55.0645,55.48,55.009,55.1815,22.920069631253206
2019-06-03T13:30:00Z,53.275,53.275,51.25,51.8115,25.25257108949376
2019-06-04T13:30:00Z,52.145,52.8025,51.6845,52.6525,27.418465300717127
2019-06-05T13:30:00Z,52.577,52.6775,51.5245,52.111,29.481339412568513
2019-06-06T13:30:00Z,52.2495,52.3745,51.685,52.217,31.396865373573373
2019-06-07T13:30:00Z,52.5315,53.546,52.42,53.302,31.819017449504045
2019-06-10T13:30:00Z,53.649,54.633,53.61608,54.019,31.149129632717177
2019-06-11T13:30:00Z,54.699,55.0995,53.880125,53.936,30.110306482610145
2019-06-12T13:30:00Z,53.9,54.0465,53.377,53.8515,29.45810230869127
2019-06-13T13:30:00Z,54.182,54.7085,54.0075,54.4385,28.254700769934882
2019-06-14T13:30:00Z,54.321,54.6345,54.008605,54.2675,27.137256483946803
2019-06-17T13:30:00Z,54.314,54.959,54.314,54.625,25.795271391589658
2019-06-18T13:30:00Z,55.4845,55.8195,54.9495,55.18,24.111091578290086
2019-06-19T13:30:00Z,55.28,55.35,54.674,55.1165,22.468040007771926
2019-06-20T13:30:00Z,55.9995,56.006,55.237,55.571,21.340063768598792
2019-06-21T13:30:00Z,55.462,56.2055,55.404,56.094,20.456613881759296
2019-06-24T13:30:00Z,55.9805,56.1,55.5505,55.776,19.636267558265477
2019-06-25T13:30:00Z,55.633,55.7175,54.19,54.3175,18.86042623225315
2019-06-26T13:30:00Z,54.325,54.6485,53.612,53.99,18.59184252788746
2019-06-27T13:30:00Z,54.2,54.355,53.7645,53.8005,18.342443373833607
2019-06-28T13:30:00Z,53.8195,54.05,53.6685,54.0455,18.190791315676
2019-07-01T13:30:00Z,54.9,55.379,54.68515,54.8975,17.09631406213436
2019-07-02T13:30:00Z,55.112,55.5885,54.9085,55.5625,16.268206811517935
2019-07-03T13:30:00Z,55.8705,56.338,55.693,56.079,16.137902804549128
2019-07-05T13:30:00Z,55.89,56.644,55.807,56.5795,16.260984717382062
2019-07-08T13:30:00Z,56.2585,56.299,55.5605,55.8175,16.093348270419924
2019-07-09T13:30:00Z,55.59,56.40125,55.3585,56.2415,15.704117758634318
2019-07-10T13:30:00Z,56.561,57.1025,56.5485,57.024,15.961265773374919
2019-07-11T13:30:00Z,57.1625,57.6535,56.979,57.2105,16.636917549822336
2019-07-12T13:30:00Z,57.1995,57.367,56.939,57.245,17.21153714537423
2019-07-15T13:30:00Z,57.343,57.541,56.97,57.517,17.889584262716316
2019-07-16T13:30:00Z,57.3,57.929,57.25,57.679,18.836366079687224
2019-07-17T13:30:00Z,57.5485,57.918,57.2885,57.3175,19.715520624017355
2019-07-18T13:30:00Z,57.087,57.38025,56.6365,57.3165,19.542695285354363
2019-07-19T13:30:00Z,57.4095,57.557,56.481,56.505,19.55888483278596
2019-07-22T13:30:00Z,56.6725,56.9625,56.212,56.9035,19.174178021740776
2019-07-23T13:30:00Z,57.2,57.345,56.59,57.3105,19.226311135334903
2019-07-24T13:30:00Z,56.595,57.2,56.3495,56.8905,18.904228299800234
2019-07-25T13:30:00Z,56.891,57.085,56.046,56.606,18.150171572619065
2019-07-26T13:30:00Z,61.202,63.277495,61.2,62.5205,21.047751796048296
2019-07-29T13:30:00Z,62.0525,62.3685,61.4115,61.9705,23.738362003518294
2019-07-30T13:30:00Z,61.2705,61.7435,61.165,61.257,25.956274338190926
2019-07-31T13:30:00Z,61.15,61.7,60.388175,60.834,27.159236770493035
2019-08-01T13:30:00Z,60.7015,61.7055,60.286,60.4505,28.165562838449688
2019-08-02T13:30:00Z,60.037,60.345,59.447,59.6995,28.216426253123544
2019-08-05T13:30:00Z,58.502,58.762,57.007,57.616,26.282184101450696
2019-08-06T13:30:00Z,58.1655,58.998,58,58.4975,24.640955725509432
2019-08-07T13:30:00Z,57.8,58.922255,57.481195,58.6995,23.008987859627993
2019-08-08T13:30:00Z,59.1415,60.2505,58.651,60.24,22.108264115061104
2019-08-09T13:30:00Z,59.8995,60.194,59.18015,59.4005,21.27187778082042
2019-08-12T13:30:00Z,58.9605,59.248,58.383615,58.7355,19.88885002020544
2019-08-13T13:30:00Z,58.573,60.239,58.573,59.8635,19.259058896273114
2019-08-14T13:30:00Z,58.8155,59.115,58.027,58.2145,18.257642459265007
2019-08-15T13:30:00Z,58.175,58.792,58.1055,58.363,17.327755767757477
2019-08-16T13:30:00Z,58.9775,59.136,58.5905,58.88,16.714403606924556
2019-08-19T13:30:00Z,59.5045,60.3495,59.5045,59.9225,16.94728403925467
2019-08-20T13:30:00Z,59.7625,59.803,59.1055,59.1345,16.80559493523
2019-08-21T13:30:00Z,59.6575,59.95,59.3715,59.5625,16.773043617994986
2019-08-22T13:30:00Z,59.7035,59.900575,58.929,59.4765,16.325672175589137
2019-08-23T13:30:00Z,59.0995,59.704,57.3875,57.5645,15.659710280782168
2019-08-26T13:30:00Z,57.863,58.4735,57.648,58.4445,15.041317092747125
2019-08-27T13:30:00Z,59.0265,59.12,58.0725,58.392,14.013730114418358
2019-08-28T13:30:00Z,58.0855,58.820995,57.865,58.551,13.139502141505135
2019-08-29T13:30:00Z,59.056,59.803,59.056,59.6425,12.870571868884403
2019-08-30T13:30:00Z,59.925,59.925,59.19013,59.405,12.714355229847044
2019-09-03T13:30:00Z,58.8515,59.3445,58.16,58.4195,11.960954310316636
2019-09-04T13:30:00Z,58.8355,59.174,58.55,59.0705,11.261367742181259
2019-09-05T13:30:00Z,59.5765,60.652,59.5765,60.569,11.483771631943956
2019-09-06T13:30:00Z,60.4065,60.60075,60.12611,60.2465,11.690289529580745
2019-09-09T13:30:00Z,60.2,61,59.631,60.2205,11.398576066766097
2019-09-10T13:30:00Z,59.7575,60.5,59.729,60.3,11.12769927986678
2019-09-11T13:30:00Z,60.1705,61.13,60.11,61.0085,11.406242971461221
2019-09-12T13:30:00Z,61.215,62.093,61.151,61.7125,12.373672052226116
2019-09-13T13:30:00Z,61.5675,62.044,61.3505,61.978,13.271999055793518
2019-09-16T13:30:00Z,61.476,61.978,61.2805,61.565,14.01915236434505
2019-09-17T13:30:00Z,61.52,61.75,61.1845,61.4575,14.587493129128703
2019-09-18T13:30:00Z,61.3755,61.7805,60.8265,61.6205,14.645383494348449
2019-09-19T13:30:00Z,61.603,62.222,61.601,61.9355,15.103026658540783
2019-09-20T13:30:00Z,61.656,62.166,61.154,61.4965,14.940672547060469
2019-09-23T13:30:00Z,61.3,61.9545,61.2085,61.7015,14.789915157828748
2019-09-24T13:30:00Z,62,62.337,60.534,60.938,13.793711352483726
2019-09-25T13:30:00Z,60.791,62.415,60.5045,62.326,12.961149678614206
2019-09-26T13:30:00Z,62.098,62.25,61.6134,62.0695,12.188056695735366
2019-09-27T13:30:00Z,62.1505,62.201,60.7225,61.2545,12.240621613429067
2019-09-30T13:30:00Z,61.0485,61.3,60.615,60.95,12.40637695205955
2019-10-01T13:30:00Z,60.95,61.5615,60.179,60.255,13.02344486914658
2019-10-02T13:30:00Z,59.849,59.8495,58.5645,58.8315,14.906694320284211
2019-10-03T13:30:00Z,59,59.453,58.1215,59.3915,16.93355389099171
2019-10-04T13:30:00Z,59.5945,60.572,59.4585,60.45,17.29316346208942
2019-10-07T13:30:00Z,60.22,60.91018,60.1875,60.384,17.224766909282398
2019-10-08T13:30:00Z,59.8795,60.304,59.4505,59.4565,17.745615871561323
2019-10-09T13:30:00Z,59.9675,60.4175,59.8815,60.1155,18.087324949551142
2019-10-10T13:30:00Z,59.929,60.75,59.867,60.4335,17.98510423951429
2019-10-11T13:30:00Z,61.1105,61.4195,60.687,60.7725,17.10563658334416
2019-10-14T13:30:00Z,60.617,61.3165,60.588,60.857,16.388518458502205
2019-10-15T13:30:00Z,61.02,62.3665,61.02,62.1505,15.817262759122015
2019-10-16T13:30:00Z,62.0585,62.737,61.9225,62.182,15.627117895472686
2019-10-17T13:30:00Z,62.5465,63.16625,62.497,62.6535,15.828543311268483
2019-10-18T13:30:00Z,62.673,62.9445,62.054,62.2745,15.478946835798467
2019-10-21T13:30:00Z,62.613,62.731435,62.03,62.3075,15.12510642377672
2019-10-22T13:30:00Z,62.3925,62.53,62.069,62.14,14.796540326899382
2019-10-23T13:30:00Z,62.118,62.9945,62.118,62.9565,14.979932598907705
2019-10-24T13:30:00Z,63.045,63.2,62.68575,63.0495,15.357621268215569
2019-10-25T13:30:00Z,62.5515,63.48,62.5005,63.2565,15.987563330956277
2019-10-28T13:30:00Z,63.7725,64.9655,63.627,64.5,17.757669350875137
2019-10-29T13:30:00Z,63.8115,64.0795,62.860595,63.131,18.31135318863862
2019-10-30T13:30:00Z,62.6485,63.468,62.6,63.0645,18.48321252570024
2019-10-31T13:30:00Z,63.064,63.3835,62.54214,63.0055,18.564791554800543
2019-11-01T13:30:00Z,63.25,63.731,63.025,63.687,18.95789128382143
2019-11-04T14:30:00Z,63.8225,64.7065,63.81775,64.5685,20.099491149455098
2019-11-05T14:30:00Z,64.6445,64.9465,64.561445,64.6015,21.32940055496546
2019-11-06T14:30:00Z,64.473,64.6865,64.125,64.59,21.816270970618408
2019-11-07T14:30:00Z,64.714,66.187,64.71225,65.443,23.286030555167432
2019-11-08T14:30:00Z,65.264,65.9,65.21825,65.5685,24.650807312248666
2019-11-11T14:30:00Z,65.159,65.32125,64.8705,64.9595,25.403475101373473
2019-11-12T14:30:00Z,65,65.5,64.7885,64.94,26.22851241885173
2019-11-13T14:30:00Z,64.7035,65.215,64.6755,64.9,26.816471215224624
2019-11-14T14:30:00Z,64.875,65.85,64.7825,65.573,27.827148319334466
2019-11-15T14:30:00Z,65.947,66.744,65.71398,66.7435,29.317256680362647
2019-11-18T14:30:00Z,66.611,66.77644,65.875,66.035,30.71956960175757
2019-11-19T14:30:00Z,66.385,66.385,65.64,65.773,31.61568079406013
2019-11-20T14:30:00Z,65.587,65.75,64.5575,65.1525,30.81881874450708
2019-11-21T14:30:00Z,65.074,65.6295,64.65,65.0675,30.078875412779247
2019-11-22T14:30:00Z,65.281,65.4365,64.5705,64.767,29.276685891180342
2019-11-25T14:30:00Z,64.959,65.5655,64.9065,65.3345,28.664199688568686
2019-11-26T14:30:00Z,65.493,65.74,65.2545,65.6775,28.277869100665047
2019-11-27T14:30:00Z,65.75,65.918,65.4815,65.6495,28.106432554132617
2019-11-29T14:30:00Z,65.356,65.51025,65.1985,65.248,27.45030921084513
2019-12-02T14:30:00Z,65.05,65.2915,64.05,64.496,25.790706277782423
2019-12-03T14:30:00Z,63.9785,64.92305,63.95,64.764,24.372223519366496
2019-12-04T14:30:00Z,65.3505,66.29,65.2435,66.027,23.786782161969544
2019-12-05T14:30:00Z,66.4,66.467895,65.822,66.4065,23.413310256457624
2019-12-06T14:30:00Z,66.672,67.2,66.672,67.031,23.717232983644525
2019-12-09T14:30:00Z,66.902,67.9725,66.892,67.178,24.582110125709562
2019-12-10T14:30:00Z,67.075,67.49875,66.802,67.233,25.24984841281399
2019-12-11T14:30:00Z,67.542,67.56,67.1335,67.251,25.917660133802574
2019-12-12T14:30:00Z,67.297,67.78875,67.025,67.5135,26.720512649244764
2019-12-13T14:30:00Z,67.3975,67.654655,67.1935,67.3915,27.466018556441078
2019-12-16T14:30:00Z,67.825,68.234,67.6335,68.0585,28.6208851927685
2019-12-17T14:30:00Z,68.1445,68.25,67.566155,67.756,29.56258213654498
2019-12-18T14:30:00Z,67.83,68.0235,67.55,67.631,30.403795072503087
2019-12-19T14:30:00Z,67.591,67.905,67.44925,67.802,30.967334608632157
2019-12-20T14:30:00Z,68.1675,68.182,67.45,67.4795,31.75501702087797
2019-12-23T14:30:00Z,67.7935,67.989995,67.3255,67.442,32.200256484256116
2019-12-24T14:30:00Z,67.425,67.513,67.139,67.178,32.18458045186263
2019-12-26T14:30:00Z,67.3085,68.066345,67.2235,68.02,32.7633544783788
2019-12-27T14:30:00Z,68.1495,68.2265,67.4655,67.5945,33.4571870987733
2019-12-30T14:30:00Z,67.5,67.65,66.701,66.807,32.48734046249929
2019-12-31T14:30:00Z,66.5055,66.9,66.45425,66.851,31.139370715415627
2020-01-02T14:30:00Z,67.0775,68.407,67.0775,68.3685,31.465797821950662
2020-01-03T14:30:00Z,67.393,68.625,67.27718,68.033,31.944867655519797
2020-01-06T14:30:00Z,67.5,69.825,67.5,69.7105,33.20716078273714
2020-01-07T14:30:00Z,69.897,70.1495,69.519,69.667,34.56335829454199
2020-01-08T14:30:00Z,69.604,70.579,69.542,70.216,36.054717431108315
2020-01-09T14:30:00Z,71.0285,71.3665,70.5135,70.9915,37.81606477875039
2020-01-10T14:30:00Z,71.378,71.74646,70.9175,71.4865,39.61410633434866
2020-01-13T14:30:00Z,71.8065,72.026,71.301,71.9615,41.39969194391692
2020-01-14T14:30:00Z,71.9505,72.09,71.4185,71.544,43.08478354979558
2020-01-15T14:30:00Z,71.5105,72.06975,71.5105,71.96,44.64951146954005
2020-01-16T14:30:00Z,72.372,72.5995,72.046,72.585,46.33541841092276
2020-01-17T14:30:00Z,73.1455,74.06477,72.911,74.0195,48.39346934305244
2020-01-21T14:30:00Z,73.956,74.5925,73.56,74.22,50.44244710656173
2020-01-22T14:30:00Z,74.55,75.160715,74.2465,74.2975,52.480386145172965
2020-01-23T14:30:00Z,74.382,74.776,74.105,74.3325,54.09554267165439
2020-01-24T14:30:00Z,74.6795,74.77475,73.2625,73.3355,54.06863142060142
2020-01-27T14:30:00Z,71.55,71.9035,71.06,71.695,51.23529984175269
2020-01-28T14:30:00Z,72.15,72.8,71.6235,72.628,49.220738991502486
2020-01-29T14:30:00Z,72.94,73.2715,72.337,72.9315,47.64704028639844
2020-01-30T14:30:00Z,71.998,72.864,71.82,72.792,45.64101869195588
2020-01-31T14:30:00Z,73.445,73.5065,71.4265,71.7115,44.20509323316031
2020-02-03T14:30:00Z,73.1,74.5,72.9495,74.297,43.457248856018616
2020-02-04T14:30:00Z,72.8535,73.475,71.315,72.3535,41.20374573332745
2020-02-05T14:30:00Z,73.121,73.192,71.528,72.4115,39.11120711939994
2020-02-06T14:30:00Z,72.5165,74.099985,72.4785,73.8115,37.76682060053259
2020-02-07T14:30:00Z,73.365,74.292,73.3175,73.9615,36.639217481750265
2020-02-10T14:30:00Z,73.716,75.475,73.716,75.434,36.279626326420775
2020-02-11T14:30:00Z,75.5905,76.4815,75.28189,75.4395,36.44183376412492
2020-02-12T14:30:00Z,75.724,76.03475,75.4055,75.9135,36.59245495627877
2020-02-13T14:30:00Z,75.6345,76.359,75.23,75.733,36.89276647262055
2020-02-14T14:30:00Z,75.78,76.037,75.367,76.037,37.17162716636649
2020-02-18T14:30:00Z,75.75,76.5815,75.6295,75.9835,37.71161927027505
2020-02-19T14:30:00Z,76.2535,76.605315,76.07,76.3345,38.225360095303316
2020-02-20T14:30:00Z,76.1,76.482,75.341,75.9075,37.73694491954839
2020-02-21T14:30:00Z,75.4015,75.61075,74.022,74.2555,35.84002847840329
2020-02-24T14:30:00Z,71.3055,71.8485,70.5695,71.0795,34.88315023146691
2020-02-25T14:30:00Z,71.65,71.907,69.12,69.4225,34.660994298044315
2020-02-26T14:30:00Z,69.807,70.785,68.95,69.659,34.527639683050424
2020-02-27T14:30:00Z,68.103,68.585185,65.8585,65.9045,35.4918681884446
2020-02-28T14:30:00Z,63.875,67.057,63.55,66.9665,36.95955984851067
2020-03-02T14:30:00Z,67.5805,69.5435,66.34075,69.4555,36.6315913248891
2020-03-03T14:30:00Z,69.971,70.5075,66.6,67.0695,35.76386700619781
2020-03-04T14:30:00Z,67.9615,69.4045,67.1555,69.326,34.958122995984475
2020-03-05T14:30:00Z,67.51,67.9455,65.255,65.952,34.85650304486633
2020-03-06T14:30:00Z,63.853,65.311,63.0525,64.9205,35.379944208575424
2020-03-09T13:30:00Z,60.265,62.737995,60,60.778,36.53764154850537
2020-03-10T13:30:00Z,63,64.0575,60.9385,64.0195,36.85055887341676
2020-03-11T13:30:00Z,62.485,63.048,59.8035,60.7705,37.39942906888981
2020-03-12T13:30:00Z,56.3,59.6935,55.665,55.7455,38.67679002582691
2020-03-13T13:30:00Z,58.95,60.988,55.85716,60.9865,39.18328012528526
2020-03-16T13:30:00Z,54.8,57.613325,53.722,54.2165,40.03382802877128
2020-03-17T13:30:00Z,54.6555,56.543,52.8005,55.99,40.97604836760716
2020-03-18T13:30:00Z,52.8255,55.325,51.864,54.84,42.003240119220195
2020-03-19T13:30:00Z,54.6525,57.898495,53.005375,55.7645,41.63822855200349
2020-03-20T13:30:00Z,56.786,57.1995,53.2745,53.616,41.299289239587985
2020-03-23T13:30:00Z,53.066,53.566,50.676805,52.831,41.535110599574125
2020-03-24T13:30:00Z,55.1885,56.75,54.531,56.723,40.32009729064653
2020-03-25T13:30:00Z,56.3235,57.445,54.3005,55.1245,38.91075766274293
2020-03-26T13:30:00Z,55.59,58.4985,54.6765,58.0875,37.17949394041904
2020-03-27T13:30:00Z,56.2835,57.53351,55.2955,55.5355,35.57189191254687
2020-03-30T13:30:00Z,56.252,57.5815,54.824,57.341,34.230472303449105
2020-03-31T13:30:00Z,57.365,58.7655,56.907,58.1405,32.45988380711493
2020-04-01T13:30:00Z,56.1,56.4845,54.8725,55.281,31.4904635219663
2020-04-02T13:30:00Z,54.913,56.343,54.82,56.042,30.607033031189363
2020-04-03T13:30:00Z,55.95075,56.177,53.9905,54.894,30.057494836810474
2020-04-06T13:30:00Z,56.9,59.733,56.547,59.346,27.985295884550066
2020-04-07T13:30:00Z,61.05,61.25,59.1115,59.3255,26.45692236208303
2020-04-08T13:30:00Z,60.325,60.9535,59.408,60.514,25.037718376935068
2020-04-09T13:30:00Z,61.204,61.2785,59.836755,60.5725,23.842838794812504
2020-04-13T13:30:00Z,60.459,61.0255,59.37992,60.878,22.52335874398206
2020-04-14T13:30:00Z,62.2545,64.1035,61.8465,63.4615,22.410135727775966
2020-04-15T13:30:00Z,62.2805,64.023,62.02,63.1235,22.30500006987031
2020-04-16T13:30:00Z,63.705,63.95,62.131,63.1735,22.207374101815056
2020-04-17T13:30:00Z,64.2425,64.7215,63.5615,64.1625,22.393324682259248
2020-04-20T13:30:00Z,63.55,64.08,63.0685,63.3305,22.275295804187163
2020-04-21T13:30:00Z,62.35,62.7135,60.4855,60.817,20.825526850282703
2020-04-22T13:30:00Z,62.277,64.280665,62.1,63.1605,20.12467603063353
2020-04-23T13:30:00Z,63.5775,64.6655,63.2835,63.8155,19.625134752790323
2020-04-24T13:30:00Z,63.0585,64.02,62.4725,63.9655,18.74723820374935
2020-04-27T13:30:00Z,64.8,64.8075,63.45,63.794,18.268654401082994
2020-04-28T13:30:00Z,64.3965,64.4025,61.61,61.6835,17.011195183254298
2020-04-29T13:30:00Z,67.073,67.9995,66.267,67.074,17.134879518255143
2020-04-30T13:30:00Z,66.244,67.641,66.1245,67.433,17.18053595943086
2020-05-01T13:30:00Z,66.425,67.603475,65.55,66.0305,16.935158286838316
2020-05-04T13:30:00Z,65.4115,66.383,64.95,66.34,16.40629576844485
2020-05-05T13:30:00Z,66.896,68.697,66.873,67.5555,16.776970002584466
2020-05-06T13:30:00Z,68.0845,68.555995,67.3645,67.365,17.12116750571411
2020-05-07T13:30:00Z,68.297,68.88,67.7635,68.628,17.5594875317872
2020-05-08T13:30:00Z,69.1565,69.938,68.774,69.4185,18.34675126420356
2020-05-11T13:30:00Z,68.914,70.8265,68.8576,70.163,19.378930015424835
2020-05-12T13:30:00Z,70.356,70.75,68.7385,68.787,20.2572304617841
2020-05-13T13:30:00Z,68.8525,69.27411,66.42,67.4665,19.6574088453074
2020-05-14T13:30:00Z,66.751,67.871,66.1955,67.8065,18.97698573824245
2020-05-15T13:30:00Z,67.5,68.724,66.95,68.6595,18.726849241827466
2020-05-18T13:30:00Z,68.0875,69.61625,67.7125,69.197,18.873587349588377
2020-05-19T13:30:00Z,69.349825,69.6,68.67425,68.67425,19.00984416393779
2020-05-20T13:30:00Z,69.479,70.521,69.3625,70.336,19.531884893344223
2020-05-21T13:30:00Z,70.4,70.7745,69.6725,70.14,20.123466724431776
2020-05-22T13:30:00Z,69.8355,70.638,69.5915,70.521,20.609466936098315
2020-05-26T13:30:00Z,71.8635,72.05,70.6065,70.851,21.662105224036793
2020-05-27T13:30:00Z,70.8625,71.087,69.5645,70.892,21.828611833684448
2020-05-28T13:30:00Z,69.843,72.042,69.8,70.8365,22.398342771951615
2020-05-29T13:30:00Z,70.847,71.6285,70.6675,71.446,22.9273786431997
2020-06-01T13:30:00Z,70.9195,71.898,70.9,71.591,23.541036056013496
2020-06-02T13:30:00Z,71.5275,71.9805,70.9415,71.961,24.14991612317006
2020-06-03T13:30:00Z,71.915,72.32761,71.48886,71.819,24.88472399038969
2020-06-04T13:30:00Z,71.52,71.948,70.2365,70.609,24.41997525400918
2020-06-05T13:30:00Z,70.6585,72.2525,70.3,71.9195,24.165247753897336
2020-06-08T13:30:00Z,71.117,72.3995,71.117,72.3305,24.016473279804732
2020-06-09T13:30:00Z,72.268,73.4,72.1605,72.808,24.446887446893808
2020-06-10T13:30:00Z,72.977,73.71295,72.8135,73.2925,25.01279440674192
2020-06-11T13:30:00Z,72.124,72.72375,70.1,70.192,23.297314103041437
2020-06-12T13:30:00Z,71.4245,71.85,69.301,70.659,22.066362718887465
